path,label,pred,wake_prob,npu_ms
wallpad_HiWonder_251113/leegunhee/leegunhee_1_18.wav,1,1,0.8608,4.4
wallpad_HiWonder_251113/leegunhee/leegunhee_1_2.wav,1,1,0.6494,4.3
wallpad_HiWonder_251113/leegunhee/leegunhee_1_3.wav,1,1,0.8152,4.3
wallpad_HiWonder_251113/leehaeun/leehaeun_1_22.wav,1,1,0.8567,4.2
wallpad_HiWonder_251113/leehaeun/leehaeun_1_21.wav,1,1,0.9038,4.2
wallpad_HiWonder_251113/leehaeun/leehaeun_1_20.wav,1,1,0.8916,5.2
wallpad_HiWonder_251113/leehaeun/leehaeun_1_24.wav,1,1,0.9420,4.9
wallpad_HiWonder_251113/leehaeun/leehaeun_1_30.wav,1,1,0.9372,4.8
wallpad_HiWonder_251113/leehaeun/leehaeun_1_18.wav,1,1,0.8689,5.5
wallpad_HiWonder_251113/leehaeun/leehaeun_1_9.wav,1,1,0.9223,4.8
wallpad_HiWonder_251113/leehaeun/leehaeun_1_8.wav,1,1,0.9179,4.8
wallpad_HiWonder_251113/leehaeun/leehaeun_1_19.wav,1,1,0.9188,5.4
wallpad_HiWonder_251113/leehaeun/leehaeun_0_15.wav,0,0,0.1128,4.8
wallpad_HiWonder_251113/leehaeun/leehaeun_0_29.wav,0,0,0.2088,5.8
wallpad_HiWonder_251113/leehaeun/leehaeun_0_28.wav,0,0,0.0519,5.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_14.wav,0,0,0.0669,4.7
wallpad_HiWonder_251113/leehaeun/leehaeun_0_16.wav,0,0,0.0774,4.7
wallpad_HiWonder_251113/leehaeun/leehaeun_0_17.wav,0,0,0.0970,4.8
wallpad_HiWonder_251113/leehaeun/leehaeun_0_13.wav,0,0,0.2178,4.8
wallpad_HiWonder_251113/leehaeun/leehaeun_0_12.wav,0,0,0.0385,4.7
wallpad_HiWonder_251113/leehaeun/leehaeun_0_38.wav,0,0,0.0768,4.8
wallpad_HiWonder_251113/leehaeun/leehaeun_0_10.wav,0,0,0.0972,4.8
wallpad_HiWonder_251113/leehaeun/leehaeun_0_9.wav,0,0,0.0746,4.8
wallpad_HiWonder_251113/leehaeun/leehaeun_0_8.wav,0,0,0.1272,4.8
wallpad_HiWonder_251113/leehaeun/leehaeun_0_11.wav,0,0,0.0729,4.9
wallpad_HiWonder_251113/leehaeun/leehaeun_0_39.wav,0,0,0.0582,4.9
wallpad_HiWonder_251113/leehaeun/leehaeun_0_20.wav,0,0,0.0722,4.9
wallpad_HiWonder_251113/leehaeun/leehaeun_0_34.wav,0,0,0.2678,4.8
wallpad_HiWonder_251113/leehaeun/leehaeun_0_5.wav,0,0,0.2320,4.7
wallpad_HiWonder_251113/leehaeun/leehaeun_0_4.wav,0,0,0.0947,4.8
wallpad_HiWonder_251113/leehaeun/leehaeun_0_35.wav,0,0,0.0283,4.6
wallpad_HiWonder_251113/leehaeun/leehaeun_0_21.wav,0,0,0.4278,4.8
wallpad_HiWonder_251113/leehaeun/leehaeun_0_37.wav,0,0,0.0368,5.1
wallpad_HiWonder_251113/leehaeun/leehaeun_0_23.wav,0,0,0.0671,4.7
wallpad_HiWonder_251113/leehaeun/leehaeun_0_6.wav,0,0,0.0964,4.9
wallpad_HiWonder_251113/leehaeun/leehaeun_0_7.wav,0,0,0.0366,5.1
wallpad_HiWonder_251113/leehaeun/leehaeun_0_22.wav,0,0,0.0493,4.7
wallpad_HiWonder_251113/leehaeun/leehaeun_0_36.wav,0,0,0.0428,4.7
wallpad_HiWonder_251113/leehaeun/leehaeun_0_32.wav,0,0,0.0587,4.7
wallpad_HiWonder_251113/leehaeun/leehaeun_0_26.wav,0,0,0.0637,5.1
wallpad_HiWonder_251113/leehaeun/leehaeun_0_3.wav,0,0,0.1641,5.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_2.wav,0,0,0.2230,4.8
wallpad_HiWonder_251113/leehaeun/leehaeun_0_27.wav,0,0,0.1528,4.8
wallpad_HiWonder_251113/leehaeun/leehaeun_0_33.wav,0,0,0.1050,4.9
wallpad_HiWonder_251113/leehaeun/leehaeun_0_19.wav,0,0,0.0667,5.4
wallpad_HiWonder_251113/leehaeun/leehaeun_0_25.wav,0,0,0.0984,4.7
wallpad_HiWonder_251113/leehaeun/leehaeun_0_31.wav,0,0,0.0390,5.4
wallpad_HiWonder_251113/leehaeun/leehaeun_0_1.wav,0,0,0.2369,4.9
wallpad_HiWonder_251113/leehaeun/leehaeun_0_30.wav,0,0,0.0407,4.8
wallpad_HiWonder_251113/leehaeun/leehaeun_0_24.wav,0,0,0.0789,4.3
wallpad_HiWonder_251113/leehaeun/leehaeun_0_18.wav,0,0,0.0638,4.3
wallpad_HiWonder_251113/leehaeun/leehaeun_1_17.wav,1,1,0.8636,4.3
wallpad_HiWonder_251113/leehaeun/leehaeun_1_7.wav,1,1,0.9328,4.3
wallpad_HiWonder_251113/leehaeun/leehaeun_1_16.wav,1,1,0.8775,4.8
wallpad_HiWonder_251113/leehaeun/leehaeun_1_28.wav,1,1,0.9229,7.7
wallpad_HiWonder_251113/leehaeun/leehaeun_1_14.wav,1,1,0.9511,5.4
wallpad_HiWonder_251113/leehaeun/leehaeun_1_5.wav,1,1,0.9449,4.6
wallpad_HiWonder_251113/leehaeun/leehaeun_0_40.wav,0,0,0.0380,5.4
wallpad_HiWonder_251113/leehaeun/leehaeun_1_4.wav,1,1,0.9211,5.1
wallpad_HiWonder_251113/leehaeun/leehaeun_1_15.wav,1,1,0.9450,5.1
wallpad_HiWonder_251113/leehaeun/leehaeun_1_29.wav,1,1,0.9236,5.5
wallpad_HiWonder_251113/leehaeun/leehaeun_1_11.wav,1,1,0.9226,5.1
wallpad_HiWonder_251113/leehaeun/leehaeun_1_1.wav,1,1,0.9444,6.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_10.wav,1,1,0.9280,4.6
wallpad_HiWonder_251113/leehaeun/leehaeun_1_12.wav,1,1,0.9603,5.1
wallpad_HiWonder_251113/leehaeun/leehaeun_1_3.wav,1,1,0.9272,5.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_2.wav,1,1,0.8488,5.3
wallpad_HiWonder_251113/leehaeun/leehaeun_1_13.wav,1,1,0.9102,5.1
wallpad_HiWonder_251113/ojk/ojk_0_29.wav,0,0,0.2023,5.0
wallpad_HiWonder_251113/ojk/ojk_0_15.wav,0,0,0.0555,5.0
wallpad_HiWonder_251113/ojk/ojk_1_41.wav,1,1,0.8708,4.7
wallpad_HiWonder_251113/ojk/ojk_1_5.wav,1,1,0.8941,4.6
wallpad_HiWonder_251113/ojk/ojk_1_4.wav,1,1,0.8716,5.2
wallpad_HiWonder_251113/ojk/ojk_1_40.wav,1,1,0.9161,5.0
wallpad_HiWonder_251113/ojk/ojk_0_14.wav,0,0,0.0857,5.0
wallpad_HiWonder_251113/ojk/ojk_0_28.wav,0,0,0.0481,5.3
wallpad_HiWonder_251113/ojk/ojk_0_16.wav,0,0,0.0685,5.1
wallpad_HiWonder_251113/ojk/ojk_1_42.wav,1,1,0.5054,5.0
wallpad_HiWonder_251113/ojk/ojk_1_6.wav,1,1,0.9446,5.1
wallpad_HiWonder_251113/ojk/ojk_1_7.wav,1,1,0.9296,5.2
wallpad_HiWonder_251113/ojk/ojk_1_43.wav,1,1,0.8146,6.5
wallpad_HiWonder_251113/ojk/ojk_0_17.wav,0,0,0.1367,5.1
wallpad_HiWonder_251113/ojk/ojk_0_13.wav,0,0,0.0643,5.5
wallpad_HiWonder_251113/ojk/ojk_1_3.wav,1,1,0.8933,5.1
wallpad_HiWonder_251113/ojk/ojk_1_2.wav,1,1,0.8409,5.4
wallpad_HiWonder_251113/ojk/ojk_0_12.wav,0,0,0.0514,4.9
wallpad_HiWonder_251113/ojk/ojk_0_38.wav,0,0,0.0532,6.1
wallpad_HiWonder_251113/ojk/ojk_1_51.wav,1,0,0.2142,6.2
wallpad_HiWonder_251113/ojk/ojk_0_39.wav,0,0,0.0788,10.5
wallpad_HiWonder_251113/ojk/ojk_0_11.wav,0,0,0.1907,11.5
wallpad_HiWonder_251113/ojk/ojk_0_6.wav,0,0,0.0909,10.1
wallpad_HiWonder_251113/ojk/ojk_1_22.wav,1,1,0.8622,10.0
wallpad_HiWonder_251113/ojk/ojk_0_7.wav,0,0,0.0531,12.6
wallpad_HiWonder_251113/ojk/ojk_0_5.wav,0,0,0.2717,9.9
wallpad_HiWonder_251113/ojk/ojk_1_21.wav,1,1,0.8262,9.7
wallpad_HiWonder_251113/ojk/ojk_1_20.wav,1,1,0.7904,9.9
wallpad_HiWonder_251113/ojk/ojk_0_4.wav,0,0,0.0354,9.6
wallpad_HiWonder_251113/ojk/ojk_0_1.wav,0,0,0.1403,9.8
wallpad_HiWonder_251113/ojk/ojk_0_3.wav,0,1,0.6093,11.1
wallpad_HiWonder_251113/ojk/ojk_1_26.wav,1,0,0.1886,12.6
wallpad_HiWonder_251113/ojk/ojk_0_2.wav,0,0,0.2278,9.9
wallpad_HiWonder_251113/ojk/ojk_0_43.wav,0,0,0.0431,9.8
wallpad_HiWonder_251113/ojk/ojk_1_17.wav,1,1,0.7966,9.8
wallpad_HiWonder_251113/ojk/ojk_1_16.wav,1,1,0.8166,10.7
wallpad_HiWonder_251113/ojk/ojk_0_42.wav,0,0,0.0460,10.7
wallpad_HiWonder_251113/ojk/ojk_0_40.wav,0,0,0.0598,9.8
wallpad_HiWonder_251113/ojk/ojk_0_9.wav,0,0,0.0924,11.1
wallpad_HiWonder_251113/ojk/ojk_1_10.wav,1,1,0.8713,9.9
wallpad_HiWonder_251113/ojk/ojk_1_38.wav,1,1,0.9427,9.7
wallpad_HiWonder_251113/ojk/ojk_0_8.wav,0,0,0.0831,10.3
wallpad_HiWonder_251113/ojk/ojk_0_34.wav,0,0,0.0553,9.9
wallpad_HiWonder_251113/ojk/ojk_0_20.wav,0,0,0.1202,10.0
wallpad_HiWonder_251113/ojk/ojk_1_48.wav,1,1,0.9124,10.8
wallpad_HiWonder_251113/ojk/ojk_1_49.wav,1,1,0.7247,20.4
wallpad_HiWonder_251113/ojk/ojk_0_21.wav,0,0,0.0641,10.1
wallpad_HiWonder_251113/ojk/ojk_0_35.wav,0,0,0.2480,9.8
wallpad_HiWonder_251113/ojk/ojk_0_23.wav,0,0,0.0595,9.5
wallpad_HiWonder_251113/ojk/ojk_0_37.wav,0,0,0.0307,8.8
wallpad_HiWonder_251113/ojk/ojk_0_36.wav,0,0,0.0753,9.0
wallpad_HiWonder_251113/ojk/ojk_0_22.wav,0,0,0.1023,9.0
wallpad_HiWonder_251113/ojk/ojk_0_26.wav,0,0,0.1018,9.0
wallpad_HiWonder_251113/ojk/ojk_0_32.wav,0,0,0.0604,5.1
wallpad_HiWonder_251113/ojk/ojk_0_33.wav,0,0,0.0373,5.6
wallpad_HiWonder_251113/ojk/ojk_0_31.wav,0,0,0.0636,5.0
wallpad_HiWonder_251113/ojk/ojk_0_25.wav,0,0,0.0820,5.2
wallpad_HiWonder_251113/ojk/ojk_0_19.wav,0,0,0.0472,4.9
wallpad_HiWonder_251113/ojk/ojk_1_9.wav,1,1,0.8895,4.9
wallpad_HiWonder_251113/ojk/ojk_1_8.wav,1,1,0.7675,4.8
wallpad_HiWonder_251113/ojk/ojk_0_18.wav,0,0,0.0539,4.8
wallpad_HiWonder_251113/ojk/ojk_0_24.wav,0,0,0.1290,4.9
wallpad_HiWonder_251113/ojk/ojk_0_30.wav,0,0,0.0456,4.7
vad_cropped/news_1119_10.wav,0,0,0.0608,5.0
vad_cropped/news_1119_1001.wav,0,0,0.0725,4.7
vad_cropped/news_1119_1002.wav,0,0,0.0741,5.0
vad_cropped/news_1119_1003.wav,0,0,0.0808,5.2
vad_cropped/news_1119_1004.wav,0,0,0.0698,4.6
vad_cropped/news_1119_1005.wav,0,0,0.0580,4.9
vad_cropped/news_1119_1006.wav,0,0,0.0590,4.9
vad_cropped/news_1119_1007.wav,0,0,0.0848,4.8
vad_cropped/news_1119_1.wav,0,0,0.0895,4.9
vad_cropped/news_1119_101.wav,0,0,0.0501,4.8
vad_cropped/news_1119_100.wav,0,0,0.0636,4.3
vad_cropped/news_1119_1009.wav,0,0,0.0674,4.9
vad_cropped/news_1119_1000.wav,0,0,0.0754,4.7
vad_cropped/news_1119_1008.wav,0,0,0.0546,5.1
vad_cropped/news_1119_1010.wav,0,0,0.0233,4.8
vad_cropped/news_1119_1011.wav,0,0,0.0694,5.2
vad_cropped/news_1119_1012.wav,0,0,0.0448,4.8
vad_cropped/news_1119_1013.wav,0,0,0.1039,4.8
vad_cropped/news_1119_1016.wav,0,0,0.0590,4.8
vad_cropped/news_1119_1015.wav,0,0,0.0562,4.8
vad_cropped/news_1119_1014.wav,0,0,0.0734,4.8
vad_cropped/news_1119_1017.wav,0,0,0.0742,4.9
vad_cropped/news_1119_1018.wav,0,0,0.0494,4.8
vad_cropped/news_1119_1019.wav,0,0,0.1018,4.9
vad_cropped/news_1119_1020.wav,0,0,0.0639,4.7
vad_cropped/news_1119_102.wav,0,0,0.0401,5.7
vad_cropped/news_1119_1021.wav,0,0,0.0518,4.5
vad_cropped/news_1119_1023.wav,0,0,0.0498,4.5
vad_cropped/news_1119_1024.wav,0,0,0.1247,4.8
vad_cropped/news_1119_1022.wav,0,0,0.1056,5.1
vad_cropped/news_1119_1025.wav,0,0,0.0424,4.8
vad_cropped/news_1119_1026.wav,0,0,0.0367,5.4
vad_cropped/news_1119_1027.wav,0,0,0.0431,5.1
vad_cropped/news_1119_1028.wav,0,0,0.1086,4.3
vad_cropped/news_1119_1029.wav,0,0,0.0874,4.3
vad_cropped/news_1119_103.wav,0,0,0.0688,5.1
vad_cropped/news_1119_1030.wav,0,0,0.0765,5.0
vad_cropped/news_1119_1031.wav,0,0,0.0924,4.9
vad_cropped/news_1119_1033.wav,0,0,0.0711,4.9
vad_cropped/news_1119_1032.wav,0,0,0.0430,4.8
vad_cropped/news_1119_1034.wav,0,0,0.0831,4.8
vad_cropped/news_1119_1035.wav,0,0,0.0912,5.9
vad_cropped/news_1119_1036.wav,0,0,0.0639,4.8
vad_cropped/news_1119_1037.wav,0,0,0.0770,5.3
vad_cropped/news_1119_1038.wav,0,0,0.0616,5.0
vad_cropped/news_1119_1039.wav,0,0,0.0809,4.8
vad_cropped/news_1119_104.wav,0,0,0.0450,4.8
vad_cropped/news_1119_1041.wav,0,0,0.0869,4.8
vad_cropped/news_1119_1040.wav,0,0,0.1037,4.8
vad_cropped/news_1119_1042.wav,0,0,0.0643,5.0
vad_cropped/news_1119_1046.wav,0,0,0.1326,4.7
vad_cropped/news_1119_1043.wav,0,0,0.1178,4.9
vad_cropped/news_1119_1044.wav,0,0,0.0663,5.0
vad_cropped/news_1119_1045.wav,0,0,0.0962,4.9
vad_cropped/news_1119_1047.wav,0,0,0.0849,4.6
vad_cropped/news_1119_1048.wav,0,0,0.0948,4.3
vad_cropped/news_1119_105.wav,0,0,0.1211,4.4
vad_cropped/news_1119_1049.wav,0,0,0.0412,5.0
vad_cropped/news_1119_1050.wav,0,0,0.2230,5.1
vad_cropped/news_1119_1051.wav,0,0,0.0791,4.8
vad_cropped/news_1119_1052.wav,0,0,0.0585,4.8
vad_cropped/news_1119_1053.wav,0,0,0.1023,4.7
vad_cropped/news_1119_1054.wav,0,0,0.1367,4.9
vad_cropped/news_1119_1055.wav,0,0,0.0630,5.0
vad_cropped/news_1119_1057.wav,0,0,0.0474,4.9
vad_cropped/news_1119_1056.wav,0,0,0.1665,4.7
vad_cropped/news_1119_1058.wav,0,0,0.0700,4.8
vad_cropped/news_1119_1059.wav,0,0,0.0729,5.3
vad_cropped/news_1119_106.wav,0,0,0.0712,6.6
vad_cropped/news_1119_1060.wav,0,0,0.1434,4.8
vad_cropped/news_1119_1061.wav,0,0,0.0429,4.4
vad_cropped/news_1119_1062.wav,0,0,0.0512,4.4
vad_cropped/news_1119_1063.wav,0,0,0.0450,4.8
vad_cropped/news_1119_1064.wav,0,0,0.0379,5.2
vad_cropped/news_1119_1065.wav,0,0,0.1514,4.9
vad_cropped/news_1119_1066.wav,0,0,0.0366,4.8
vad_cropped/news_1119_1067.wav,0,0,0.0604,4.4
vad_cropped/news_1119_1068.wav,0,0,0.0323,4.3
vad_cropped/news_1119_1069.wav,0,0,0.0397,4.6
vad_cropped/news_1119_107.wav,0,0,0.0511,7.5
vad_cropped/news_1119_1070.wav,0,0,0.0794,4.7
vad_cropped/news_1119_1071.wav,0,0,0.1043,4.8
vad_cropped/news_1119_1072.wav,0,0,0.1228,4.8
vad_cropped/news_1119_1073.wav,0,0,0.0702,4.8
vad_cropped/news_1119_1075.wav,0,0,0.0805,4.8
vad_cropped/news_1119_1076.wav,0,0,0.1168,5.2
vad_cropped/news_1119_1074.wav,0,0,0.0425,5.3
vad_cropped/news_1119_1077.wav,0,0,0.0362,4.8
vad_cropped/news_1119_1078.wav,0,0,0.0672,5.3
vad_cropped/news_1119_1079.wav,0,0,0.0811,4.4
vad_cropped/news_1119_108.wav,0,0,0.0887,4.4
vad_cropped/news_1119_1080.wav,0,0,0.4413,4.4
vad_cropped/news_1119_1081.wav,0,0,0.0760,4.7
vad_cropped/news_1119_1082.wav,0,0,0.1045,4.9
vad_cropped/news_1119_1084.wav,0,0,0.0550,4.8
vad_cropped/news_1119_1083.wav,0,0,0.0680,4.8
vad_cropped/news_1119_1085.wav,0,0,0.0489,5.5
vad_cropped/news_1119_1086.wav,0,0,0.1082,5.1
vad_cropped/news_1119_1087.wav,0,0,0.1210,5.9
vad_cropped/news_1119_1088.wav,0,0,0.1176,4.5
vad_cropped/news_1119_1089.wav,0,0,0.0991,5.6
vad_cropped/news_1119_1090.wav,0,0,0.0592,4.5
vad_cropped/news_1119_1091.wav,0,0,0.0586,5.0
vad_cropped/news_1119_109.wav,0,0,0.0752,4.8
vad_cropped/news_1119_1094.wav,0,0,0.0388,4.4
vad_cropped/news_1119_1093.wav,0,0,0.0636,4.7
vad_cropped/news_1119_1092.wav,0,0,0.1244,4.8
vad_cropped/news_1119_1095.wav,0,0,0.0654,4.8
vad_cropped/news_1119_1096.wav,0,0,0.0374,5.7
vad_cropped/news_1119_1097.wav,0,0,0.0400,4.8
vad_cropped/news_1119_1099.wav,0,0,0.1091,5.3
vad_cropped/news_1119_1098.wav,0,0,0.0561,4.8
vad_cropped/news_1119_11.wav,0,0,0.0882,4.8
vad_cropped/news_1119_110.wav,0,0,0.0781,4.8
vad_cropped/news_1119_1100.wav,0,0,0.1073,4.8
vad_cropped/news_1119_1101.wav,0,0,0.0593,5.2
vad_cropped/news_1119_1104.wav,0,0,0.1019,4.8
vad_cropped/news_1119_1103.wav,0,0,0.0554,7.8
vad_cropped/news_1119_1102.wav,0,0,0.0364,5.1
vad_cropped/news_1119_1105.wav,0,0,0.0663,4.8
vad_cropped/news_1119_1106.wav,0,0,0.0341,4.6
vad_cropped/news_1119_1107.wav,0,0,0.0989,4.8
vad_cropped/news_1119_1108.wav,0,0,0.0693,6.0
vad_cropped/news_1119_111.wav,0,0,0.0970,10.5
vad_cropped/news_1119_1109.wav,0,0,0.0637,9.7
vad_cropped/news_1119_1110.wav,0,0,0.1091,10.2
vad_cropped/news_1119_1111.wav,0,0,0.0673,10.4
vad_cropped/news_1119_1113.wav,0,0,0.0518,9.8
vad_cropped/news_1119_1112.wav,0,0,0.0740,11.7
vad_cropped/news_1119_1114.wav,0,0,0.0460,11.6
vad_cropped/news_1119_1116.wav,0,0,0.0476,10.0
vad_cropped/news_1119_1115.wav,0,0,0.0548,9.6
vad_cropped/news_1119_1117.wav,0,0,0.0456,9.8
vad_cropped/news_1119_1118.wav,0,0,0.0295,10.3
vad_cropped/news_1119_1119.wav,0,0,0.0481,10.9
vad_cropped/news_1119_112.wav,0,0,0.0431,10.2
vad_cropped/news_1119_1120.wav,0,0,0.0373,11.9
vad_cropped/news_1119_1121.wav,0,0,0.0883,10.7
vad_cropped/news_1119_1122.wav,0,0,0.0503,9.6
vad_cropped/news_1119_1123.wav,0,0,0.0579,10.4
vad_cropped/news_1119_1124.wav,0,0,0.0874,9.5
vad_cropped/news_1119_1126.wav,0,0,0.0475,9.4
vad_cropped/news_1119_1125.wav,0,0,0.0485,10.0
vad_cropped/news_1119_1128.wav,0,0,0.0387,11.3
vad_cropped/news_1119_1127.wav,0,0,0.0662,10.4
vad_cropped/news_1119_1129.wav,0,0,0.0553,11.4
vad_cropped/news_1119_113.wav,0,0,0.2043,10.0
vad_cropped/news_1119_1131.wav,0,0,0.0386,10.2
vad_cropped/news_1119_1130.wav,0,0,0.0285,11.9
vad_cropped/news_1119_1132.wav,0,0,0.0534,10.5
vad_cropped/news_1119_1133.wav,0,0,0.0549,10.4
vad_cropped/news_1119_1135.wav,0,0,0.0628,12.4
vad_cropped/news_1119_1134.wav,0,0,0.0407,10.0
vad_cropped/news_1119_1136.wav,0,0,0.0274,9.7
vad_cropped/news_1119_1138.wav,0,0,0.0422,10.3
vad_cropped/news_1119_1137.wav,0,0,0.0441,10.6
vad_cropped/news_1119_1139.wav,0,0,0.0620,11.3
vad_cropped/news_1119_114.wav,0,0,0.1065,10.1
vad_cropped/news_1119_115.wav,0,0,0.0345,10.5
vad_cropped/news_1119_116.wav,0,0,0.0443,10.2
vad_cropped/news_1119_117.wav,0,0,0.0745,10.1
vad_cropped/news_1119_118.wav,0,0,0.0556,10.7
vad_cropped/news_1119_119.wav,0,0,0.0408,10.4
vad_cropped/news_1119_12.wav,0,0,0.1306,9.7
vad_cropped/news_1119_120.wav,0,0,0.0596,12.3
vad_cropped/news_1119_121.wav,0,0,0.2067,9.9
vad_cropped/news_1119_122.wav,0,0,0.0608,10.2
vad_cropped/news_1119_123.wav,0,0,0.3259,10.4
vad_cropped/news_1119_124.wav,0,0,0.0481,10.0
vad_cropped/news_1119_126.wav,0,0,0.0431,9.9
vad_cropped/news_1119_127.wav,0,0,0.0960,10.5
vad_cropped/news_1119_125.wav,0,0,0.0541,9.7
vad_cropped/news_1119_128.wav,0,0,0.0505,9.8
vad_cropped/news_1119_129.wav,0,0,0.0260,9.9
vad_cropped/news_1119_13.wav,0,0,0.0898,10.2
vad_cropped/news_1119_130.wav,0,0,0.0417,10.2
vad_cropped/news_1119_131.wav,0,0,0.0418,9.9
vad_cropped/news_1119_132.wav,0,0,0.0443,10.3
vad_cropped/news_1119_133.wav,0,0,0.0593,10.3
vad_cropped/news_1119_134.wav,0,0,0.0559,9.8
vad_cropped/news_1119_135.wav,0,0,0.0591,9.7
vad_cropped/news_1119_136.wav,0,0,0.0439,9.9
vad_cropped/news_1119_137.wav,0,0,0.1669,9.8
vad_cropped/news_1119_139.wav,0,0,0.0907,8.4
vad_cropped/news_1119_138.wav,0,0,0.0560,9.1
vad_cropped/news_1119_14.wav,0,0,0.1401,9.7
vad_cropped/news_1119_140.wav,0,0,0.0712,10.4
vad_cropped/news_1119_141.wav,0,0,0.0355,10.1
vad_cropped/news_1119_142.wav,0,0,0.0439,10.3
vad_cropped/news_1119_143.wav,0,0,0.0678,9.7
vad_cropped/news_1119_144.wav,0,0,0.0794,10.2
vad_cropped/news_1119_145.wav,0,0,0.0555,11.7
vad_cropped/news_1119_146.wav,0,0,0.0572,10.0
vad_cropped/news_1119_148.wav,0,0,0.0648,10.1
vad_cropped/news_1119_147.wav,0,0,0.0501,9.7
vad_cropped/news_1119_149.wav,0,0,0.0588,9.9
vad_cropped/news_1119_15.wav,0,0,0.0480,11.0
vad_cropped/news_1119_150.wav,0,0,0.0620,9.7
vad_cropped/news_1119_151.wav,0,0,0.0313,9.6
vad_cropped/news_1119_153.wav,0,0,0.0893,9.7
vad_cropped/news_1119_152.wav,0,0,0.0496,11.4
vad_cropped/news_1119_154.wav,0,0,0.0809,9.8
vad_cropped/news_1119_155.wav,0,0,0.0623,8.9
vad_cropped/news_1119_156.wav,0,0,0.0518,8.8
vad_cropped/news_1119_16.wav,0,0,0.0500,4.7
vad_cropped/news_1119_157.wav,0,0,0.1781,4.9
vad_cropped/news_1119_158.wav,0,0,0.0482,4.8
vad_cropped/news_1119_159.wav,0,0,0.0895,4.8
vad_cropped/news_1119_160.wav,0,0,0.1964,4.8
vad_cropped/news_1119_162.wav,0,0,0.3387,4.7
vad_cropped/news_1119_161.wav,0,0,0.1716,4.8
vad_cropped/news_1119_164.wav,0,0,0.0647,6.6
vad_cropped/news_1119_163.wav,0,0,0.1323,4.8
vad_cropped/news_1119_165.wav,0,0,0.0647,4.7
vad_cropped/news_1119_166.wav,0,0,0.1084,5.1
vad_cropped/news_1119_167.wav,0,0,0.0499,4.8
vad_cropped/news_1119_168.wav,0,0,0.0895,4.8
vad_cropped/news_1119_169.wav,0,0,0.0767,4.9
vad_cropped/news_1119_17.wav,0,0,0.0323,4.7
vad_cropped/news_1119_170.wav,0,1,0.5129,4.9
vad_cropped/news_1119_171.wav,0,0,0.0805,4.9
vad_cropped/news_1119_172.wav,0,0,0.0791,4.7
vad_cropped/news_1119_174.wav,0,0,0.1192,4.8
vad_cropped/news_1119_175.wav,0,0,0.1103,5.1
vad_cropped/news_1119_173.wav,0,0,0.0678,4.8
vad_cropped/news_1119_177.wav,0,0,0.0633,4.7
vad_cropped/news_1119_178.wav,0,0,0.1617,4.8
vad_cropped/news_1119_176.wav,0,0,0.0778,4.8
vad_cropped/news_1119_179.wav,0,0,0.0529,5.1
vad_cropped/news_1119_18.wav,0,0,0.1214,4.3
vad_cropped/news_1119_180.wav,0,0,0.0476,4.4
vad_cropped/news_1119_181.wav,0,0,0.1480,4.7
vad_cropped/news_1119_182.wav,0,0,0.0568,5.0
vad_cropped/news_1119_183.wav,0,0,0.0891,4.8
vad_cropped/news_1119_184.wav,0,0,0.0740,4.8
vad_cropped/news_1119_185.wav,0,0,0.0763,4.8
vad_cropped/news_1119_186.wav,0,0,0.0771,4.8
vad_cropped/news_1119_188.wav,0,0,0.1103,4.8
vad_cropped/news_1119_187.wav,0,0,0.0771,4.8
vad_cropped/news_1119_189.wav,0,0,0.0539,5.1
vad_cropped/news_1119_190.wav,0,0,0.0683,4.8
vad_cropped/news_1119_19.wav,0,0,0.0647,5.1
vad_cropped/news_1119_192.wav,0,0,0.0772,5.0
vad_cropped/news_1119_191.wav,0,0,0.0738,4.8
vad_cropped/news_1119_193.wav,0,0,0.0880,4.7
vad_cropped/news_1119_194.wav,0,0,0.0890,4.7
vad_cropped/news_1119_197.wav,0,0,0.1202,4.8
vad_cropped/news_1119_196.wav,0,0,0.0674,4.7
vad_cropped/news_1119_195.wav,0,0,0.1499,4.7
vad_cropped/news_1119_198.wav,0,0,0.0591,5.0
vad_cropped/news_1119_199.wav,0,0,0.0730,8.7
vad_cropped/news_1119_2.wav,0,0,0.2109,8.1
vad_cropped/news_1119_20.wav,0,0,0.0588,4.7
vad_cropped/news_1119_200.wav,0,0,0.1211,4.8
vad_cropped/news_1119_201.wav,0,0,0.0589,4.7
vad_cropped/news_1119_202.wav,0,0,0.0499,4.7
vad_cropped/news_1119_203.wav,0,0,0.0426,4.7
vad_cropped/news_1119_204.wav,0,0,0.1327,4.7
vad_cropped/news_1119_205.wav,0,0,0.0433,4.6
vad_cropped/news_1119_207.wav,0,0,0.0746,4.6
vad_cropped/news_1119_206.wav,0,0,0.0520,4.6
vad_cropped/news_1119_208.wav,0,0,0.0668,4.6
vad_cropped/news_1119_209.wav,0,0,0.0568,4.7
vad_cropped/news_1119_21.wav,0,0,0.0450,4.6
vad_cropped/news_1119_210.wav,0,0,0.0443,4.7
vad_cropped/news_1119_211.wav,0,0,0.0833,4.6
vad_cropped/news_1119_212.wav,0,0,0.0569,4.7
vad_cropped/news_1119_213.wav,0,0,0.1951,4.7
